Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,0.86,0.90,0.81,0.85,5600,3.40
2012-12-28,0.88,0.93,0.86,0.86,700,3.44
2012-12-27,0.95,0.98,0.85,0.86,1900,3.44
2012-12-26,0.94,0.94,0.90,0.92,1400,3.68
2012-12-24,1.09,1.09,0.91,1.00,2900,4.00
2012-12-21,0.85,0.92,0.85,0.88,1500,3.52
2012-12-20,0.89,0.94,0.87,0.87,3700,3.48
2012-12-19,1.08,1.09,0.92,0.93,3100,3.72
2012-12-18,1.00,1.08,0.91,1.00,3200,4.00
2012-12-17,0.87,1.00,0.87,0.95,5600,3.80
2012-12-14,0.92,0.92,0.92,0.92,100,3.68
2012-12-13,0.95,0.97,0.88,0.90,1900,3.60
2012-12-12,0.97,0.98,0.86,0.86,500,3.44
2012-12-11,0.93,0.97,0.85,0.85,2200,3.40
2012-12-10,0.92,0.97,0.90,0.96,5700,3.84
2012-12-07,0.91,0.98,0.91,0.96,700,3.84
2012-12-06,0.93,0.93,0.90,0.91,1900,3.64
2012-12-05,0.86,0.93,0.86,0.93,1400,3.72
2012-12-04,0.89,0.89,0.86,0.88,800,3.52
2012-12-03,0.87,0.89,0.81,0.82,4000,3.28
2012-11-30,0.79,0.91,0.79,0.85,2000,3.40
2012-11-29,0.92,0.92,0.80,0.81,3600,3.24
2012-11-28,0.87,0.87,0.80,0.85,2300,3.40
2012-11-27,0.80,0.91,0.80,0.85,6700,3.40
2012-11-26,0.80,0.92,0.78,0.86,14500,3.44
2012-11-23,0.77,0.83,0.76,0.80,3100,3.20
2012-11-21,0.83,0.83,0.80,0.81,1400,3.24
2012-11-20,0.73,0.92,0.73,0.83,1700,3.32
2012-11-19,0.83,0.86,0.78,0.78,2900,3.12
2012-11-16,0.80,0.83,0.78,0.78,2700,3.12
2012-11-15,0.83,0.83,0.79,0.79,1800,3.16
2012-11-14,0.89,0.99,0.83,0.85,7800,3.40
2012-11-13,0.90,0.98,0.90,0.97,4500,3.88
2012-11-12,0.92,1.00,0.92,0.95,2600,3.80
2012-11-09,1.00,1.00,0.95,0.99,2300,3.96
2012-11-08,1.07,1.20,1.02,1.05,2500,4.20
2012-11-07,1.13,1.25,1.07,1.07,2700,4.28
2012-11-06,1.17,1.26,1.17,1.24,1500,4.96
2012-11-05,1.18,1.26,1.17,1.24,2100,4.96
2012-11-02,1.20,1.22,1.18,1.22,4300,4.88
2012-11-01,1.20,1.36,1.20,1.28,1200,5.12
2012-10-31,1.20,1.37,1.20,1.22,2000,4.88
2012-10-26,1.26,1.37,1.25,1.27,1500,5.08
2012-10-25,1.30,1.37,1.28,1.30,2800,5.20
2012-10-24,1.36,1.37,1.33,1.37,2800,5.48
2012-10-23,1.54,1.54,1.42,1.42,600,5.68
2012-10-22,1.28,1.55,1.28,1.55,2600,6.20
2012-10-19,1.39,1.39,1.31,1.38,1800,5.52
2012-10-18,1.29,1.38,1.29,1.36,1100,5.44
2012-10-17,1.27,1.38,1.27,1.38,1200,5.52
2012-10-16,1.30,1.39,1.30,1.32,500,5.28
2012-10-15,1.21,1.41,1.19,1.35,4800,5.40
2012-10-12,1.42,1.53,1.42,1.50,1600,6.00
2012-10-11,1.36,1.48,1.35,1.48,300,5.92
2012-10-10,1.38,1.38,1.36,1.36,100,5.44
2012-10-09,1.43,1.49,1.43,1.49,200,5.96
2012-10-08,1.44,1.57,1.42,1.57,1800,6.28
2012-10-05,1.47,1.51,1.46,1.46,1000,5.84
2012-10-04,1.60,1.60,1.23,1.51,4000,6.04
2012-10-03,1.55,1.58,1.52,1.58,500,6.32
2012-10-02,1.57,1.58,1.52,1.54,1400,6.16
2012-10-01,1.50,1.66,1.47,1.66,11400,6.64
2012-09-28,1.40,1.48,1.40,1.48,5500,5.92
2012-09-27,1.27,1.45,1.26,1.45,5500,5.80
2012-09-26,1.30,1.50,1.15,1.32,6300,5.28
2012-09-25,1.23,1.30,1.14,1.30,4100,5.20
2012-09-24,1.20,1.29,1.13,1.17,4100,4.68
2012-09-21,1.21,1.30,1.11,1.29,2100,5.16
2012-09-20,1.23,1.31,1.08,1.20,3800,4.80
2012-09-19,1.18,1.35,1.18,1.35,9800,5.40
2012-09-18,1.15,1.22,1.12,1.22,2600,4.88
2012-09-17,1.20,1.20,1.14,1.19,8400,4.76
2012-09-14,1.01,1.20,1.00,1.20,9100,4.80
