Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,0.24,0.25,0.22,0.24,2700,12.00
2012-12-28,0.25,0.25,0.24,0.25,800,12.50
2012-12-27,0.22,0.28,0.22,0.24,2200,12.00
2012-12-26,0.22,0.25,0.21,0.25,13900,12.50
2012-12-24,0.25,0.25,0.21,0.22,1900,11.00
2012-12-21,0.23,0.28,0.23,0.25,3200,12.50
2012-12-20,0.22,0.25,0.22,0.23,1500,11.50
2012-12-19,0.25,0.25,0.22,0.23,3600,11.50
2012-12-18,0.23,0.25,0.23,0.24,1000,12.00
2012-12-17,0.23,0.25,0.23,0.24,500,12.00
2012-12-14,0.24,0.26,0.23,0.23,1500,11.50
2012-12-13,0.24,0.25,0.24,0.24,1300,12.00
2012-12-12,0.23,0.25,0.23,0.25,4000,12.50
2012-12-11,0.24,0.25,0.23,0.23,1600,11.50
2012-12-10,0.27,0.27,0.24,0.24,2000,12.00
2012-12-07,0.26,0.27,0.23,0.27,2500,13.50
2012-12-06,0.26,0.30,0.26,0.26,2700,13.00
2012-12-05,0.25,0.27,0.24,0.26,4100,13.00
2012-12-04,0.30,0.30,0.26,0.27,400,13.50
2012-12-03,0.32,0.32,0.30,0.30,500,15.00
2012-11-30,0.30,0.32,0.30,0.32,400,16.00
2012-11-29,0.35,0.35,0.30,0.31,2000,15.50
2012-11-28,0.35,0.37,0.34,0.35,2200,17.50
2012-11-27,0.25,0.37,0.25,0.37,600,18.50
2012-11-26,0.25,0.26,0.23,0.26,1900,13.00
2012-11-23,0.25,0.25,0.25,0.25,1600,12.50
2012-11-21,0.24,0.25,0.24,0.25,100,12.50
2012-11-20,0.24,0.25,0.24,0.24,800,12.00
2012-11-19,0.27,0.27,0.23,0.25,1000,12.50
2012-11-16,0.25,0.25,0.23,0.25,1500,12.50
2012-11-15,0.25,0.25,0.24,0.25,1700,12.50
2012-11-14,0.26,0.26,0.23,0.26,2900,13.00
2012-11-13,0.27,0.27,0.26,0.27,700,13.50
2012-11-12,0.30,0.30,0.26,0.27,1400,13.50
2012-11-09,0.30,0.30,0.30,0.30,1200,15.00
2012-11-08,0.30,0.30,0.30,0.30,1300,15.00
2012-11-07,0.30,0.33,0.30,0.31,1000,15.50
2012-11-06,0.35,0.35,0.31,0.35,800,17.50
2012-11-05,0.35,0.35,0.31,0.31,100,15.50
2012-11-02,0.35,0.35,0.33,0.33,200,16.50
2012-11-01,0.38,0.38,0.35,0.35,500,17.50
2012-10-31,0.46,0.46,0.35,0.35,2100,17.50
2012-10-26,0.36,0.38,0.34,0.38,2800,19.00
2012-10-25,0.27,0.40,0.27,0.36,12500,18.00
2012-10-24,0.35,0.35,0.26,0.26,100,13.00
2012-10-23,0.27,0.27,0.27,0.27,600,13.50
2012-10-22,0.26,0.28,0.24,0.27,1300,13.50
2012-10-19,0.29,0.29,0.24,0.25,1900,12.50
2012-10-18,0.23,0.32,0.23,0.29,2100,14.50
2012-10-17,0.35,0.36,0.30,0.30,2600,15.00
2012-10-16,0.35,0.38,0.34,0.36,1100,18.00
2012-10-15,0.38,0.40,0.38,0.38,700,19.00
2012-10-12,0.34,0.40,0.34,0.40,1200,20.00
2012-10-11,0.40,0.40,0.35,0.39,900,19.50
2012-10-10,0.41,0.41,0.38,0.40,200,20.00
2012-10-09,0.38,0.45,0.38,0.42,200,21.00
2012-10-08,0.40,0.40,0.39,0.39,300,19.50
2012-10-05,0.41,0.41,0.38,0.38,300,19.00
2012-10-04,0.42,0.46,0.38,0.42,700,21.00
2012-10-03,0.42,0.42,0.42,0.42,100,21.00
2012-10-02,0.42,0.45,0.42,0.45,100,22.499999
2012-10-01,0.45,0.45,0.45,0.45,000,22.499999
2012-09-28,0.42,0.45,0.42,0.45,000,22.499999
2012-09-27,0.45,0.46,0.45,0.46,1900,22.999999
2012-09-26,0.45,0.45,0.40,0.45,100,22.499999
2012-09-25,0.45,0.45,0.40,0.45,1100,22.499999
2012-09-24,0.45,0.46,0.42,0.46,200,22.999999
2012-09-21,0.41,0.45,0.41,0.45,000,22.499999
2012-09-20,0.44,0.45,0.44,0.45,200,22.499999
2012-09-19,0.41,0.45,0.41,0.44,400,22.00
2012-09-18,0.45,0.51,0.41,0.43,3700,21.50
2012-09-17,0.51,0.51,0.45,0.51,900,25.499999
2012-09-14,0.55,0.57,0.52,0.52,600,25.999999
2012-09-13,0.66,0.66,0.52,0.60,200,29.999999
2012-09-12,0.53,0.66,0.52,0.66,900,32.999999
2012-09-11,0.53,0.57,0.53,0.53,100,26.499999
2012-09-10,0.53,0.57,0.52,0.53,200,26.499999
2012-09-07,0.57,0.57,0.53,0.57,100,28.499999
2012-09-06,0.52,0.57,0.52,0.53,000,26.499999
2012-09-05,0.52,0.66,0.52,0.57,800,28.499999
2012-09-04,0.52,0.66,0.52,0.59,300,29.499999
2012-08-31,0.59,0.66,0.59,0.66,700,32.999999
2012-08-30,0.51,0.59,0.51,0.59,000,29.499999
2012-08-29,0.60,0.60,0.60,0.60,000,29.999999
2012-08-28,0.61,0.61,0.60,0.60,000,29.999999
2012-08-27,0.65,0.65,0.53,0.61,300,30.499999
2012-08-24,0.50,0.64,0.46,0.64,1600,31.999999
2012-08-23,0.45,0.50,0.44,0.47,900,23.499999
2012-08-22,0.47,0.47,0.45,0.45,100,22.499999
2012-08-21,0.50,0.50,0.41,0.49,500,24.499999
2012-08-20,0.46,0.50,0.42,0.50,400,24.999999
2012-08-17,0.49,0.50,0.42,0.47,300,23.499999
2012-08-16,0.45,0.46,0.45,0.45,500,22.499999
2012-08-15,0.49,0.49,0.45,0.49,100,24.499999
2012-08-14,0.41,0.49,0.41,0.49,400,24.499999
2012-08-13,0.46,0.46,0.45,0.46,200,22.999999
2012-08-10,0.49,0.50,0.45,0.50,300,24.999999
2012-08-09,0.42,0.49,0.41,0.49,100,24.499999
2012-08-08,0.43,0.49,0.41,0.49,600,24.499999
2012-08-07,0.49,0.50,0.44,0.47,2100,23.499999
2012-08-06,0.55,0.55,0.43,0.49,1800,24.499999
2012-08-03,0.55,0.70,0.55,0.70,000,34.999999
2012-08-02,0.73,0.73,0.58,0.68,100,33.999999
2012-08-01,0.60,0.73,0.60,0.73,300,36.499999
