Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,3.11,3.12,3.00,3.02,21500,3.02
2011-12-29,3.05,3.22,3.05,3.13,10600,3.13
2011-12-28,3.19,3.23,3.01,3.04,15100,3.04
2011-12-27,3.18,3.21,3.02,3.21,36600,3.21
2011-12-23,3.21,3.28,3.11,3.15,20100,3.15
2011-12-22,3.25,3.28,3.02,3.20,33900,3.20
2011-12-21,3.17,3.28,3.09,3.25,43600,3.25
2011-12-20,2.98,3.26,2.89,3.17,59000,3.17
2011-12-19,2.95,3.00,2.87,2.90,35300,2.90
2011-12-16,2.80,2.99,2.76,2.93,90400,2.93
2011-12-15,2.87,2.95,2.70,2.79,37600,2.79
2011-12-14,2.73,2.89,2.65,2.86,68500,2.86
2011-12-13,2.80,2.83,2.70,2.75,60200,2.75
2011-12-12,2.95,3.04,2.75,2.78,92700,2.78
2011-12-09,2.97,3.08,2.87,2.99,41300,2.99
2011-12-08,2.97,3.09,2.94,2.96,31200,2.96
2011-12-07,2.94,3.01,2.88,3.00,29700,3.00
2011-12-06,3.06,3.06,2.89,2.95,43500,2.95
2011-12-05,3.04,3.05,2.96,3.05,47600,3.05
2011-12-02,3.05,3.14,2.93,3.04,37300,3.04
2011-12-01,3.17,3.18,3.04,3.04,44100,3.04
2011-11-30,3.17,3.20,3.06,3.20,63200,3.20
2011-11-29,2.89,3.08,2.76,3.02,61800,3.02
2011-11-28,2.79,2.93,2.74,2.88,81300,2.88
2011-11-25,2.80,2.80,2.69,2.69,27700,2.69
2011-11-23,2.86,2.97,2.79,2.81,67200,2.81
2011-11-22,2.93,2.96,2.82,2.87,37700,2.87
2011-11-21,2.96,3.04,2.88,2.88,43500,2.88
2011-11-18,2.99,3.22,2.93,3.02,24500,3.02
2011-11-17,3.04,3.10,2.97,2.99,31900,2.99
2011-11-16,3.11,3.17,3.00,3.06,55600,3.06
2011-11-15,3.14,3.16,3.01,3.15,35500,3.15
2011-11-14,3.36,3.40,3.03,3.12,89400,3.12
2011-11-11,3.31,3.38,3.26,3.34,39300,3.34
2011-11-10,3.31,3.31,3.14,3.26,22300,3.26
2011-11-09,3.20,3.40,3.19,3.24,102100,3.24
2011-11-08,3.51,3.53,3.36,3.53,53400,3.53
2011-11-07,3.30,3.46,3.24,3.46,18400,3.46
2011-11-04,3.34,3.34,3.25,3.31,32600,3.31
2011-11-03,3.32,3.39,3.32,3.38,24600,3.38
2011-11-02,3.27,3.37,3.19,3.33,22700,3.33
2011-11-01,3.15,3.23,3.04,3.21,53800,3.21
2011-10-31,3.42,3.50,3.28,3.30,21200,3.30
2011-10-28,3.57,3.66,3.46,3.48,47400,3.48
2011-10-27,3.20,3.65,3.14,3.62,112800,3.62
2011-10-26,3.25,3.25,3.10,3.19,56500,3.19
2011-10-25,3.30,3.30,3.16,3.19,37200,3.19
2011-10-24,3.09,3.28,3.09,3.28,53600,3.28
