Date,Open,High,Low,Close,Volume,Adj Close
2016-12-30,44.450001,44.50,43.43,43.599998,202500,43.599998
2016-12-29,44.50,45.049999,44.099998,44.450001,133800,44.450001
2016-12-28,45.150002,45.150002,44.099998,44.549999,96000,44.549999
2016-12-27,44.50,45.099998,44.299999,45.099998,109500,44.999999
2016-12-23,44.049999,44.549999,44.00,44.400002,136000,44.301554
2016-12-22,43.900002,44.349998,43.75,43.950001,181600,43.852551
2016-12-21,43.849998,44.279999,43.799999,43.950001,246900,43.852551
2016-12-20,43.049999,44.450001,42.75,44.049999,291200,43.952327
2016-12-19,45.349998,45.349998,42.75,43.349998,686800,43.253879
2016-12-16,45.650002,46.049999,45.049999,45.150002,411400,45.049891
2016-12-15,45.650002,46.349998,45.549999,45.75,265500,45.648559
2016-12-14,45.400002,46.150002,45.150002,45.450001,144200,45.349225
2016-12-13,45.50,46.200001,45.200001,45.700001,163200,45.59867
2016-12-12,47.25,47.400002,45.150002,45.400002,210200,45.299336
2016-12-09,47.50,47.700001,46.799999,47.200001,150000,47.095345
2016-12-08,46.450001,47.450001,46.09,47.299999,143400,47.195121
2016-12-07,46.400002,46.630001,46.00,46.25,188000,46.14745
2016-12-06,45.25,46.549999,44.950001,46.50,222800,46.396896
2016-12-05,44.200001,45.00,43.799999,44.950001,270600,44.850333
2016-12-02,44.450001,44.50,43.799999,44.200001,127000,44.101996
2016-12-01,44.75,44.849998,44.400002,44.450001,211700,44.351442
2016-11-30,44.900002,45.299999,44.529999,44.849998,119400,44.750553
2016-11-29,43.849998,44.700001,43.75,44.50,122400,44.40133
2016-11-28,44.450001,44.50,43.529999,43.75,124400,43.652993
2016-11-25,44.50,44.650002,44.349998,44.599998,56900,44.501107
2016-11-23,44.099998,44.549999,43.849998,44.450001,163000,44.351442
2016-11-22,43.299999,44.200001,43.099998,44.099998,201800,44.002216
2016-11-21,42.450001,43.049999,42.099998,43.00,122600,42.904656
2016-11-18,41.950001,42.50,41.299999,42.400002,220200,42.305988
2016-11-17,42.00,42.25,40.049999,41.849998,272200,41.757205
2016-11-16,42.25,42.48,41.950001,42.00,199100,41.906874
2016-11-15,42.599998,42.700001,41.400002,42.50,229100,42.405765
2016-11-14,43.50,43.900002,42.349998,42.549999,389800,42.455653
2016-11-11,41.50,42.700001,41.200001,42.650002,302900,42.555434
2016-11-10,39.549999,41.68,39.549999,41.50,645900,41.407982
2016-11-09,37.150002,39.25,35.150002,38.900002,495200,38.813749
2016-11-08,36.75,37.049999,36.700001,36.849998,103200,36.768291
2016-11-07,36.549999,37.049999,36.450001,36.900002,141900,36.818183
2016-11-04,36.099998,36.549999,35.799999,36.099998,92600,36.019954
2016-11-03,35.700001,36.169998,35.549999,36.099998,119600,36.019954
2016-11-02,36.299999,36.299999,35.50,35.650002,87800,35.570955
2016-11-01,36.299999,36.990002,35.630001,36.25,162000,36.169623
2016-10-31,36.00,36.330002,35.849998,36.299999,182200,36.219512
2016-10-28,36.150002,36.200001,35.759998,36.049999,89000,35.970066
2016-10-27,36.599998,36.599998,36.150002,36.200001,106500,36.119735
2016-10-26,36.349998,36.580002,36.25,36.400002,175600,36.319292
2016-10-25,36.25,36.48,36.00,36.450001,145600,36.36918
2016-10-24,36.150002,36.650002,36.00,36.200001,206700,36.119735
2016-10-21,35.349998,36.00,35.349998,35.849998,118000,35.770509
2016-10-20,35.700001,35.950001,35.349998,35.549999,151300,35.471174
2016-10-19,35.900002,36.049999,35.799999,35.900002,180100,35.820401
2016-10-18,36.25,36.25,35.599998,35.75,155000,35.670732
2016-10-17,36.25,36.25,35.400002,35.799999,197400,35.72062
2016-10-14,35.43,35.869999,35.360001,35.779999,161600,35.700664
2016-10-13,35.73,35.73,35.009998,35.209999,85700,35.131928
2016-10-12,35.75,36.220001,35.740002,35.900002,136500,35.820401
2016-10-11,36.200001,36.310001,35.68,35.860001,84700,35.780488
2016-10-10,35.700001,36.200001,35.700001,36.18,119300,36.099779
2016-10-07,35.669998,35.689999,35.310001,35.610001,102900,35.531043
2016-10-06,35.59,35.950001,35.389999,35.689999,171900,35.610863
2016-10-05,35.25,35.82,35.200001,35.549999,237400,35.471174
2016-10-04,35.080002,35.900002,35.00,35.189999,143300,35.111972
2016-10-03,34.73,35.040001,34.610001,35.02,174300,34.942351
2016-09-30,34.400002,35.119999,34.119999,34.950001,202300,34.872506
2016-09-29,34.830002,34.889999,34.290001,34.349998,142300,34.273834
2016-09-28,34.549999,34.810001,34.25,34.799999,185100,34.722837
2016-09-27,34.48,34.82,33.799999,34.560001,201000,34.383593
2016-09-26,35.490002,35.490002,34.849998,34.869999,106400,34.692008
2016-09-23,35.290001,35.889999,35.259998,35.66,196600,35.477976
2016-09-22,35.360001,35.48,35.09,35.459999,252600,35.278996
2016-09-21,35.240002,35.470001,34.880001,35.360001,146800,35.179508
2016-09-20,35.400002,35.560001,35.029999,35.099998,203000,34.920833
2016-09-19,35.240002,35.57,34.950001,35.360001,210100,35.179508
